iter,elapsed_time,obj,gradnorm,eval,grad,L,iter_inner
316,9.9409849071817,0.0026834726271725154,0.0003169719652982295,0,688,0.1251073267524681,316
317,9.968862991197966,0.0026638899879359796,0.00031601367419557494,0,690,0.1125965940772213,317
318,9.996014491218375,0.002644587585136863,0.0003150901513690682,0,692,0.10133693466949917,318
319,10.023225908225868,0.0026254567857524505,0.0003141497849840386,0,694,0.09120324120254926,319
320,10.050972824246855,0.0026063813915201605,0.00031315077806179316,0,696,0.08208291708229433,320
321,10.079006241227034,0.002587237656367449,0.00031208864938373805,0,698,0.0738746253740649,321
322,10.107505449239397,0.0025678952825330848,0.0003113748586669626,0,700,0.06648716283665841,322
323,10.134562949242536,0.002548226664554563,0.00031613056771876487,0,702,0.05983844655299257,323
324,10.163507657242008,0.0025282420358306995,0.0003927627743857593,0,704,0.05385460189769332,324
325,10.220003574242583,0.002508632243442679,0.00034195728905429715,0,708,0.19387656683169593,325
326,10.248265782254748,0.002489672474543447,0.0003043077151397167,0,710,0.17448891014852635,326
327,10.27656532425317,0.0024713312771061408,0.0003030429331364275,0,712,0.15704001913367371,327
328,10.304401282250183,0.0024534623696179352,0.00030154211670674,0,714,0.14133601722030634,328
329,10.33264524122933,0.0024359916934374873,0.0003004594415253056,0,716,0.1272024154982757,329
330,10.361059574235696,0.002418837546392835,0.0002994383856204137,0,718,0.11448217394844815,330
331,10.389868990227114,0.002401912765469341,0.00029844706768529804,0,720,0.10303395655360334,331
332,10.419712281232933,0.002385123738351074,0.0002974389928977919,0,722,0.09273056089824301,332
333,10.448064156254986,0.0023683702297642986,0.00029637151112131495,0,724,0.08345750480841871,333
334,10.477084114245372,0.002351545344806896,0.00029521497345048756,0,726,0.07511175432757684,334
335,10.504460531257791,0.002334535892079163,0.0002940715096362529,0,728,0.06760057889481916,335
336,10.532705489255022,0.0023172253228139414,0.0002945359450312803,0,730,0.060840521005337246,336
337,10.560854072246002,0.0022995321890233924,0.0003186819216244911,0,732,0.05475646890480352,337
338,10.604347280226648,0.002281985824629392,0.00031482182182368486,0,735,0.09856164402864634,338
339,10.64627928021946,0.002264952252624509,0.00029794500605088937,0,738,0.17741095925156342,339
340,10.675425905210432,0.0022484112187487223,0.0002857092087057963,0,740,0.1596698633264071,340
341,10.703426196210785,0.0022323130343774975,0.00028439835243969803,0,742,0.14370287699376638,341
342,10.732767446199432,0.0022165729974237777,0.0002832200100068161,0,744,0.12933258929438976,342
343,10.761487113195471,0.0022011216542745645,0.0002821272417714058,0,746,0.11639933036495079,343
344,10.789549113193061,0.0021858842354509113,0.00028108190560141035,0,748,0.10475939732845571,344
345,10.817814446199918,0.0021707802929946574,0.0002800467113543736,0,750,0.09428345759561015,345
346,10.846577280201018,0.0021557234365102485,0.000278981777537215,0,752,0.08485511183604913,346
347,10.87467444720096,0.002140621221137202,0.00027785230306314704,0,754,0.07636960065244422,347
348,10.902455864212243,0.0021253753187528758,0.00027669576209779896,0,756,0.0687326405871998,348
349,10.930434447218431,0.002109883058634948,0.0002763371372920565,0,758,0.06185937652847982,349
350,10.95828778023133,0.002094056164480585,0.00028839132274278116,0,760,0.055673438875631844,350
351,11.001503405248513,0.002078392675956223,0.0002843416983103218,0,763,0.10021218997613732,351
352,11.030146821256494,0.002062898040723886,0.00030576722341602464,0,765,0.09019097097852359,352
353,11.073513404262485,0.002047746970283474,0.00027328817174129507,0,768,0.16234374776134247,353
354,11.101651279255748,0.002033038922949014,0.0002674167642489833,0,770,0.14610937298520824,354
355,11.131453279260313,0.0020186765627738723,0.0002662332951598394,0,772,0.13149843568668743,355
356,11.159738071233733,0.0020045921400882335,0.00026510121484641416,0,774,0.11834859211801868,356
357,11.187832196214003,0.0019907213271889053,0.0002640499488914793,0,776,0.10651373290621681,357
358,11.216149737214437,0.001976994650043881,0.0002630232481448552,0,778,0.09586235961559512,358
359,11.245431862218538,0.001963337456602524,0.00026200562726386124,0,780,0.08627612365403561,359
360,11.27345840423368,0.0019496698160071655,0.00026104802945064033,0,782,0.07764851128863205,360
361,11.301230779237812,0.0019359074840928552,0.0002608500090485781,0,784,0.06988366015976885,361
362,11.329884237260558,0.0019219719744265934,0.00026857138295532197,0,786,0.06289529414379197,362
363,11.35771032125922,0.001907927913875191,0.00036112136558399857,0,788,0.056605764729412776,363
364,11.415319530264242,0.0018940736085427613,0.0003122544293685842,0,792,0.203780753025886,364
365,11.44313615525607,0.0018806627223585733,0.0002554627385978457,0,794,0.1834026777232974,365
366,11.472000780253438,0.0018677504231595175,0.0002539749406114024,0,796,0.16506240995096766,366
367,11.499561196251307,0.0018551888904271548,0.0002523996198879976,0,798,0.1485561689558709,367
368,11.52828440425219,0.0018429288886987103,0.00025161050902311395,0,800,0.1337005520602838,368
369,11.556613821245264,0.0018309145326313044,0.0002509222477880537,0,802,0.12033049685425543,369
370,11.584726655244594,0.0018190864904410037,0.0002502817519147922,0,804,0.10829744716882989,370
371,11.612957988254493,0.0018073806815398124,0.0002496532614815193,0,806,0.0974677024519469,371
372,11.64078844623873,0.0017957280094015543,0.0002489976810163712,0,808,0.08772093220675221,372
373,11.669009613251546,0.001784054227630737,0.00024827410634020855,0,810,0.07894883898607699,373
374,11.697684780257987,0.0017722799340881136,0.00024744131162381415,0,812,0.0710539550874693,374
375,11.72762540524127,0.001760320745026416,0.0002464705187447044,0,814,0.06394855957872236,375
376,11.759924446232617,0.0017480879130137995,0.0002455123935955229,0,816,0.057553703620850126,376
377,11.787690613244195,0.001735493361906075,0.0002477107987980675,0,818,0.051798333258765115,377
378,11.815580404247157,0.0017225492348129736,0.0003128233651135465,0,820,0.04661849993288861,378
379,11.871947279258166,0.0017097452013869216,0.0002507190516676911,0,824,0.167826599758399,379
380,11.900117279263213,0.0016973654590554598,0.0002390905059973039,0,826,0.15104393978255912,380
381,11.928673863236327,0.001685291359070876,0.0002377293922291681,0,828,0.1359395458043032,381
382,11.956713029241655,0.0016734626986038017,0.0002364596382162724,0,830,0.12234559122387288,382
383,11.984855779242935,0.0016618318001827962,0.00023526939233009297,0,832,0.1101110321014856,383
384,12.013024696236243,0.0016503472215043597,0.00023412301400500997,0,834,0.09909992889133704,384
385,12.042262696224498,0.0016389535648032411,0.00023300153360827645,0,836,0.08918993600220333,385
386,12.070583321212325,0.0016275912894007454,0.000231907321346625,0,838,0.080270942401983,386
387,12.099946612201165,0.0016161968926525102,0.00023105790662753144,0,840,0.0722438481617847,387
388,12.128055654204218,0.001604705606932873,0.00023269686955787965,0,842,0.06501946334560622,388
389,12.157254529185593,0.0015930860242273732,0.0002623294625083598,0,844,0.0585175170110456,389
390,12.200282362202415,0.0015815857997259132,0.0002478007821875649,0,847,0.10533153061988208,390
391,12.242971153202234,0.0015704811243366288,0.0002407727317059695,0,850,0.18959675511578775,391
392,12.27148940321058,0.0015597135940278784,0.0002247519268484505,0,852,0.17063707960420899,392
393,12.29989765319624,0.0015492828017770004,0.0002236311482955747,0,854,0.1535733716437881,393
394,12.327923820208525,0.0015391285419146424,0.00022284885218693071,0,856,0.13821603447940928,394
395,12.356579112209147,0.001529208783867154,0.0002222230836915718,0,858,0.12439443103146836,395
396,12.385401945211925,0.0015194780296969694,0.00022166852736470378,0,860,0.11195498792832152,396
397,12.413565987197217,0.001509886970921349,0.00022115706931472105,0,862,0.10075948913548938,397
398,12.441876112192404,0.0015003821551626826,0.0002206544032914426,0,864,0.09068354022194045,398
399,12.470697487180587,0.0014909058166057828,0.00022012979696592542,0,866,0.0816151861997464,399
400,12.49943802919006,0.0014813957962474206,0.0002195735922769847,0,868,0.07345366757977177,400
401,12.528043737169355,0.0014717858209761427,0.00021919735283323439,0,870,0.0661083008217946,401
402,12.557616112171672,0.001462008984980016,0.00022180898502901418,0,872,0.059497470739615144,402
403,12.585780737164896,0.0014520514971223843,0.0002660506196944106,0,874,0.05354772366565363,403
404,12.642382029182045,0.0014423052735012408,0.00023542607913540036,0,878,0.19277180519635306,404
405,12.67045973718632,0.0014328784111928158,0.00021544048711227246,0,880,0.17349462467671775,405
406,12.69868007019977,0.001423746079892529,0.00021485884596427295,0,882,0.15614516220904598,406
407,12.72680373719777,0.001414844965919582,0.00021417372434204756,0,884,0.14053064598814138,407
408,12.755725904193241,0.0014061373552820336,0.00021370018275016105,0,886,0.12647758138932724,408
409,12.784478696179576,0.0013975816606990312,0.00021326657989358577,0,888,0.11382982325039452,409
410,12.8134288211877,0.0013891330446946949,0.00021285131081727446,0,890,0.10244684092535507,410
411,12.841581779211992,0.0013807429853285628,0.00021242312309546145,0,892,0.09220215683281956,411
412,12.870707820227835,0.001372359133884319,0.00021195303783108377,0,894,0.08298194114953761,412
413,12.899239070218755,0.0013639252564117943,0.00021142646963302734,0,896,0.07468374703458384,413
414,12.927620361209847,0.0013553814590641442,0.00021098245815393286,0,898,0.06721537233112546,414
415,12.956458778207889,0.0013466665824529859,0.00021255371920995793,0,900,0.06049383509801291,415
416,12.985208403202705,0.0013377522660810615,0.00024257313355302457,0,902,0.05444445158821162,416
417,13.02827031922061,0.001328878232426796,0.00024135094206462096,0,905,0.09800001285878092,417
418,13.070883277221583,0.0013202352615015241,0.00021958513629585297,0,908,0.17640002314580566,418
419,13.098539069207618,0.001311839018599548,0.00020611262527920436,0,910,0.1587600208312251,419
420,13.126525819214294,0.0013036626517619605,0.00020536243623331133,0,912,0.14288401874810258,420
421,13.155078444222454,0.0012956559845342741,0.00020469064323074145,0,914,0.12859561687329232,421
422,13.182883819245035,0.0012877832475606894,0.00020406250721692227,0,916,0.1157360551859631,422
423,13.211266611266183,0.0012800057188907799,0.0002034538684242879,0,918,0.10416244966736679,423
424,13.239336236263625,0.0012722815203884935,0.00020283924710746908,0,920,0.09374620470063011,424
425,13.267624695261475,0.001264565473667325,0.00020219213765350195,0,922,0.0843715842305671,425
426,13.296620237262687,0.0012568090234087728,0.00020149036143579053,0,924,0.07593442580751039,426
427,13.325001070246799,0.0012489602967968626,0.0002007655125591273,0,926,0.06834098322675936,427
428,13.35331911125104,0.001240964891128249,0.0002006444339179103,0,928,0.061506884904083424,428
429,13.381862319249194,0.0012327763252025215,0.00021012066798085227,0,930,0.055356196413675084,429
430,13.423212819267064,0.0012246582670833329,0.0002079255857268688,0,933,0.09964115354461515,430
431,13.45164419428329,0.0012166175367125532,0.00022679151938872837,0,935,0.08967703819015364,431
432,13.49422936126939,0.0012087338348848854,0.0001989078570166886,0,938,0.16141866874227656,432
433,13.524138486274751,0.0012010773957096303,0.0001946987261996653,0,940,0.14527680186804892,433
434,13.552635694271885,0.0011935914982656641,0.00019393585378085768,0,942,0.13074912168124403,434
435,13.58114177727839,0.001186240916878461,0.00019319372771186844,0,944,0.11767420951311963,435
436,13.609403569280403,0.0011789921537362815,0.00019251576674392736,0,946,0.10590678856180767,436
437,13.638377361261519,0.0011718087757823623,0.00019185818565900148,0,948,0.0953161097056269,437
438,13.667017278261483,0.0011646514150243583,0.00019122427997798983,0,950,0.08578449873506422,438
439,13.696853111265227,0.001157477706721967,0.00019071040551382786,0,952,0.0772060488615578,439
440,13.726175986259477,0.0011502432076347332,0.00019130171812943998,0,954,0.06948544397540202,440
441,13.755213361262577,0.0011429116888144288,0.00020292132730561794,0,956,0.06253689957786182,441
442,13.796955819270806,0.001135673094156305,0.00019309647660241535,0,959,0.11256641924015127,442
443,13.825192194286501,0.001128540423123444,0.00019777439541142982,0,961,0.10130977731613615,443
444,13.85358786029974,0.0011214689668716496,0.00020873564654354335,0,963,0.09117879958452253,444
445,13.895862318284344,0.00111456273185179,0.00018901932695407453,0,966,0.16412183925214055,445
446,13.924426026293077,0.001107856961138677,0.00018520640023647614,0,968,0.1477096553269265,446
447,13.951864776317962,0.0011013086932793999,0.00018471586253732825,0,970,0.13293868979423387,447
448,13.98055377631681,0.0010948851711930865,0.00018425743516780737,0,972,0.11964482081481048,448
449,14.00947098530014,0.0010885550474205262,0.00018384620002272423,0,974,0.10768033873332944,449
450,14.03754456830211,0.0010822841978058986,0.0001834448456914781,0,976,0.0969123048599965,450
451,14.065219193289522,0.0010760356619947489,0.00018303938225444096,0,978,0.08722107437399684,451
452,14.093749443301931,0.0010697695513445505,0.0001826489409936648,0,980,0.07849896693659716,452
453,14.1220344012836,0.0010634433498454795,0.0001826213898740469,0,982,0.07064907024293746,453
454,14.151356026297435,0.0010570154014064312,0.00018655765143293305,0,984,0.06358416321864371,454
455,14.179622651310638,0.0010504922802214156,0.00023471497992809352,0,986,0.057225746896779346,455
456,14.236460526299197,0.0010440863928174065,0.00020954913148051388,0,990,0.20601268882840565,456
457,14.266095609287731,0.0010378777000232182,0.00018002373230201478,0,992,0.1854114199455651,457
458,14.294949193281354,0.0010318821595326005,0.00017925659393095542,0,994,0.1668702779510086,458
459,14.323555776296416,0.0010260414528424436,0.00017849327114221212,0,996,0.15018325015590772,459
460,14.351728901296156,0.0010203314697609961,0.00017813397323839154,0,998,0.13516492514031694,460
461,14.380659110291163,0.0010147250840072991,0.00017782716826944263,0,1000,0.12164843262628525,461
462,14.409543318295619,0.0010091931894355515,0.0001775384360906646,0,1002,0.10948358936365672,462
463,14.4376434852893,0.001003704189428126,0.00017724535810438594,0,1004,0.09853523042729105,463
464,14.466517693304922,0.0009982238474314116,0.00017692288692492398,0,1006,0.08868170738456195,464
465,14.495277235313552,0.0009927151995240396,0.00017654473546476873,0,1008,0.07981353664610576,465
466,14.524075610330328,0.0009871385268551082,0.00017608505093729348,0,1010,0.07183218298149519,466
467,14.551879818347516,0.0009814514213884672,0.0001755350258034403,0,1012,0.06464896468334567,467
468,14.579868652363075,0.0009756091700151623,0.00017511993537293736,0,1014,0.05818406821501111,468
469,14.608200277376454,0.0009695690647356344,0.00017889540432642302,0,1016,0.05236566139351,469
470,14.6368261523603,0.0009633798655887312,0.0002561418238973426,0,1018,0.047129095254159,470
471,14.694224610371748,0.0009571512897564637,0.0001853508801860997,0,1022,0.1696647429149724,471
472,14.72320994338952,0.0009511543067303807,0.0001709020060926653,0,1024,0.1526982686234752,472
473,14.75179640139686,0.000945301373636,0.00017001039596292516,0,1026,0.13742844176112767,473
474,14.7808220263978,0.0009395555989172442,0.00016918253587232712,0,1028,0.1236855975850149,474
475,14.809431984409457,0.0009338935992246226,0.00016840379371764623,0,1030,0.11131703782651342,475
